hike_name,hike_id,numReports,total_dist,elevation gain,time_from_seattle,Coast,stars,Dogs allowed on leash,Established campsites,Fall foliage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife
Chopper Peak,1742,2,3,1440,157.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Mountain,1743,2,5,4400,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swakane Peak,1744,4,,,164.4166667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Little Wenatchee River Road Snowshoe,1745,2,,,133.7666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huckleberry Snowshoe Route,1746,2,,,151.7833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbert Peak,1747,2,20,4600,196.2833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lighting Creek Trail,1748,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surprise Lake,1749,5,4,4406,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Fortune Peak via Esmeralda Basin (Esmerelda),1750,8,,,138.2166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razorback Mountain Snowshoe,1751,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corax Peak,1752,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabinet Peak,1753,2,,,168.3833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neiderprum Trail,1754,25,2.65,2400,81.41666667,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Harold Engles Memorial Cedars,1755,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston-Snoqualmie,1756,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Cap,1757,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Canyon and Nickel Creek,1758,7,2,400,134.8,0,3.2,0,0,0,0,0,0,0,0,1,0,0,0,1
Soda Springs,1759,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanson Peak,1760,9,5,600,179.4,0,3.75,0,0,0,0,1,1,0,0,0,0,0,0,1
Mesatchee Creek,1761,25,10.4,1300,116.8,0,3,1,0,0,0,1,0,0,0,1,0,1,0,0
Boulder Ridge,1762,23,,,123.15,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Olallie Lake via Pratt Lake Trail,1763,22,,,53.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonderland Trail - Mowich to Longmire,1764,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception Pass State Park - Fidalgo Island Side,1765,8,,,87.43333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Lake,1766,15,16,2235,57.01666667,0,4.4,0,0,0,0,1,1,1,0,0,0,0,0,0
Eagle's Nest,1767,1,,,183.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Trout Creek,1768,23,3,500,85.31666667,0,3.6,0,0,1,1,0,0,0,0,1,0,0,0,0
Fifes Ridge,1769,28,8,3100,147.4833333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Mine Trail,1770,4,,,101.5666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silesia Creek,1771,3,,,,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia Rattlesnake Mountain Preserve,1772,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westcott Bay Nature Reserve and Sculpture Park,1773,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conboy Lake National Wildlife Refuge,1774,4,3,1875,256.7333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
Semiahmoo Spit Trail,1775,3,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Ocean City State Park,1776,1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Putney Woods, Saratoga Woods and Metcalf Trail System",1777,6,,,149.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Foulweather Bluff Preserve Trail,1778,4,1,20,107.8333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Icicle River Road Snowshoe,1779,2,,,140.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Eaglet,1780,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Mountain Snowshoe,1781,4,8,3560,108.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Wenatchee Ridge Snowshoe,1782,5,11,2000,152.1166667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Garland Peak,1783,20,10.4,3550,164.95,0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0
Moss Lake Loop,1784,3,0.75,2400,87.76666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Blowdown Mountain Road,1785,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Peak-Rattlesnake Trail,1786,317,8.6,2500,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Temple,1787,3,,,186.2166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mutton Mountain,1788,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cripple Creek Falls,1789,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meadowdale Beach Park,1790,22,,,31.28333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazama Ridge - Narada Falls Trail Loop,1791,5,,,145.1666667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear Lost,1792,6,13,2600,138.5166667,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1
Fawn Lake,1793,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashnola River,1794,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Lakes,1795,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methow Pass,1796,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusty Lake,1797,43,6,200,151.0166667,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,1
Riverside State Park - Bowl & Pitcher,1798,19,,,262.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tronsen Ridge,1799,84,8,1000,143.5333333,0,4.14,0,0,1,0,0,1,0,0,0,0,0,0,0
Grindstone Mountain,1800,15,,,165.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenway Mountain,1801,8,,,38.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
English Boom,1802,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivanhoe Lake,1803,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Wilderness Park,1804,2,,,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mountain Lookout,1805,5,,,124.5666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wenatchee River Road,1806,1,,,126.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Observation Rock,1807,22,13,3435,124.75,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
Colchuck Glacier,1808,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tin Cup Joe Falls,1809,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birch Bay State Park,1810,2,,,112.4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
Lumiere Ridge,1811,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Victoria,1812,4,,,161.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Defiance - Starvation Ridge Loop (OR),1813,3,,,200.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Chariot,1814,1,,,164.1333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Prophet,1815,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver King,1816,1,6,7000,102.5666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jetty Island,1817,5,4,5,40.96666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peshastin Pinnacles,1818,24,1.5,400,134.45,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahatis Peak,1819,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Creek Mountain,1820,28,15,4000,167.7833333,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Ruth,1821,9,,,112.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granite and Trico Peaks,1822,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buckhorn Mountain,1823,40,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thirteenmile via Bear Pot,1824,4,,,301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Creek,1825,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Lake,1826,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower Tuscohatchie Lake,1827,45,,,52.95,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Ararat,1828,7,12.5,4000,117.5166667,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Granite Mountain Potholes,1829,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Hinman,1830,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungeon Peak,1831,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Kitsap Heritage Park,1832,3,,,90.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Ballard,1833,2,,,161.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCT - Snoqualmie Pass to Park Lakes,1834,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sixteen Mile,1835,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Circle Peak,1836,25,16,2800,,0,1.25,0,0,0,0,0,1,0,0,0,1,0,0,0
Hamlin Park,1837,3,,,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfax Ghost Town,1838,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonderland Trail - Box Canyon to Indian Bar,1839,11,,,134.75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilean Memorial,1840,6,,,273.3666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Mason Lake,1841,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelan Ridge,1842,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Peak Trail,1843,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodak Peak,1844,12,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Mtn (6593') Daemon Peak (7514'),1845,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathtub Lakes,1846,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McClain Peaks,1847,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Wall Trail,1848,2,,,206.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jade Lake,1849,18,21,4400,,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Dip Top Gap,1850,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trapper Peak,1851,6,,,149.6666667,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Catherine Creek - Tracy Hill Loop Hike,1852,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Creek Loop Snowshoe,1853,4,,,103.7166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panther Creek Falls,1854,8,,,237.9833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Finlayson,1855,6,3.5,285,205.9,0,4.2,1,0,0,1,0,0,0,0,0,0,0,0,1
Green Mountain,1856,27,10,3600,48.13333333,0,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0
Camp Muir Snowshoe,1857,43,10,4400,144.3666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker Lake - Horseshoe Cove Snowshoe,1858,1,,,116.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proctor Creek,1859,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pioneer Park,1860,4,,,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Gulch,1861,16,,,30.58333333,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell Rock,1862,2,6,1100,,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,1
Commonwealth Basin Snowshoe,1863,65,10,2300,50.91666667,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0
Seven Fingered Jack,1864,15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mac Peak,1865,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Basin Mill Pond Interpretive Trail,1866,4,,,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Cliff (Cypress Island),1867,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bench Lake Loop,1868,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Fools Pass,1869,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surprise Mountain,1870,19,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hellroaring Meadows,1871,3,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanny Goat Mountain,1872,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Point Ridge,1873,7,,,285.8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Annapurna,1874,30,,,172.2333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
McCollum Park,1875,4,,,27.53333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Lake,1876,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Lakes,1877,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Youngs,1878,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Lakes (Monte Cristo),1879,32,,,100.55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor and Nimbus,1880,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise to Mystic Lake,1881,16,,,143.4333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindy Ridge,1882,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Stuart,1883,18,,,140.5333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Hessong Rock and Mount Pleasant,1884,11,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Couger Divide,1885,1,6,1300,166.2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Esmeralda Peak Loop,1886,4,,,140.5333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston Peak,1887,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Lake,1888,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrace Trail - Newcastle,1889,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scenic Creek,1890,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murphy Lakes,1891,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spark Plug and Little Spark Plug Peaks,1892,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey Range Traverse,1893,14,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Bearjack Peak - West Bearjack Peak,1894,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enchantment Peak,1895,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revolution Peak,1896,10,16,5454,44.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Abiel Peak,1897,19,,,104.6166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Mountain,1898,11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French Creek,1899,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lichtenberg Mountain,1900,16,,,113.4666667,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
North Gardner Mountain,1901,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunset Mine,1902,5,,,85.26666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reynolds Peak,1903,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abernathy Peak,1904,8,,,276.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maple Falls Trail,1905,2,,,119.3166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cama Beach State Park,1906,18,,,78.33333333,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Craggy Peak,1907,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Craggy Peak,1908,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lizard Lake,1909,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sky Mountain,1910,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitehorse Trail - Arlington to Trafton,1911,8,,,51.73333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception Pass State Park - North Beach,1912,20,2,100,96.28333333,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1
Schriebers Meadow Snowshoe,1913,4,14,1200,129.9166667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Chimney Rock,1914,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trap Lake,1915,21,,,100.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holman Pass (Seven Pass) Loop,1916,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolt Pipeline Trail,1917,10,24,650,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summit Lake,1918,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Augusta,1919,13,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Lake,1920,8,,,175.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanham Lake,1921,43,3.2,1140,105.6333333,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Sucia Island,1922,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Volcanic Neck,1923,8,,,121.6833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devil's Head,1924,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Island Lake,1925,3,,,95.03333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poet Ridge (Little Wenatchee Ridge),1926,8,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Threeway Peak,1927,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat Creek Way,1928,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Fernow,1929,4,,,194.2833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hogback Mountain,1930,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Corner Rock,1931,9,4.4,800,235.2666667,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0
Scatter Creek,1932,29,9,2200,136.0333333,0,3.5,0,0,0,0,0,1,0,1,0,0,0,0,0
Windy Pass,1933,24,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Eruption Trail,1934,8,0.5,25,164.35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Butte Creek Sitka Spruce Grove,1935,0,1.5,200,124.9166667,0,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0
Mount Higgins,1936,93,9,3400,82.25,0,2.75,0,0,0,0,1,1,1,0,0,1,0,1,1
Washtucna Coulee - Kahlotus Railroad Grade,1937,1,8,30,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
Segelsen Ridge Snowshoe,1938,3,21,2500,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardy Creek,1939,8,,,198.0333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Haney Meadow Loop Snowshoe,1940,3,12,1600,105.3166667,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Peak Snowshoe,1941,3,5.6,2600,154.4166667,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1
Worm Flows Snowshoe,1942,0,7,500,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Windy Pass - Mount Catherine Snowshoe,1943,35,9,2300,53.91666667,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Lakes Snowshoe,1944,7,4,400,65.16666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Top Snowshoe,1945,15,10,3000,108.7333333,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Swauk Forest Discovery Trail  Snowshoe,1946,4,5,450,106.5666667,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Spit,1947,2,1.75,60,174.55,0,3.67,1,1,0,1,0,0,0,0,0,0,0,0,1
Greenwater  - Quinn - Lost Lakes,1948,24,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Oneonta Gorge,1949,5,8,1400,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Little Joe Lake,1950,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thirteenmile (13 mile),1951,14,16,2000,301.5333333,0,2.25,0,1,0,1,0,1,0,0,0,0,0,0,0
Park Lake Side Canyon,1952,3,5,350,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Camp Schurman,1953,5,,,112.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia National Wildlife Refuge - Marsh Lake Unit,1954,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Sauk Mountain Trail,1955,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley of the Silent Men,1956,5,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Eightmile Mountain,1957,2,,,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larch Mountain,1958,6,,,186.7166667,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
Tomlike Mountain,1959,1,6,1300,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
Dixie Peak,1960,12,,,73.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeRoux Peak,1961,10,,,135.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Tibbett's Creek Trail (#COUGAR-E10),1962,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Christoff,1963,8,,,76.11666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miller River Road,1964,9,7.4,700,107.4333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hegg-Benson Trail,1965,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver Moon,1966,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum Point,1967,1,,,225.6333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Aldrich Butte,1968,3,3.8,3425,195.55,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Oillar - Widgeon - Hampton Lakes,1969,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaw Island,1970,2,,,173.0333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Creek Trail - Bellevue,1971,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Whidbey State Park,1972,6,,,105.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kettles Trail System of Whidbey Island,1973,6,,,114.0333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herman Pass,1974,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC Plateau,1975,5,,,79.46666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,1976,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptarmigan Ridge,1977,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773' 353'P,1978,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelley Hollow,1979,2,12,2000,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnes Creek,1980,13,6,800,175.4166667,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
Bunker Hill,1981,2,4,1300,221.7166667,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Fork Teanaway River,1982,25,7,300,109.0666667,0,4.25,0,0,0,0,0,0,1,0,0,0,0,0,0
Gloyd Seeps - North,1983,3,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1
PUD Sultan River Access,1984,1,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Firs Loop,1985,3,0.5,50,118.9666667,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Creek (Bluff) Trail,1986,1,6,1800,211.3,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Panther Creek Experimental Forest,1987,1,7,1200,235.6166667,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Horse Heaven Hills,1988,0,5,300,,0,3.25,0,0,0,0,0,0,0,1,0,0,0,0,1
Chester Butte Wildlife Area,1989,0,5,209,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancient Groves,1990,2,,,204.2,0,4.67,0,0,0,1,0,0,1,0,0,0,0,0,0
Big Burn Canyon,1991,5,16,2850,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumwater Botanical Area,1992,11,,,127,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeview Ranch,1993,1,4,200,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Elbow Peak,1994,14,10,2800,109.65,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Forest Lake,1995,8,5,1000,143.3833333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Teepee Falls,1996,1,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Change Peak,1997,15,,,115.6166667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitepine Creek,1998,21,5,400,126.5833333,0,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
Yellowstone Cliffs and Windy Gap,1999,10,13,3500,101.6333333,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1
Dirty Harry's Connector,2000,14,,,42.58333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Creek Falls,2001,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
McKay Ridge,2002,1,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Toothrock,2003,1,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
